"operation_id,client_id,transaction_type,amount,currency,operation_date,operation_time,description,balance_after_transaction,channel"
"101217750,768854,withdrawal,7976.64,IDR,12/27/2024,3:10 AM,tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed,808985.4,ATM"
"111904231,4387,payment,630.96,PLN,2/3/2024,10:04 PM,quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam,469410.6,online"
"226072647,276905,withdrawal,6442.04,IDR,4/22/2025,6:14 PM,vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id,323979.85,branch"
"261170533,477449,transfer,2287.16,CUP,5/27/2024,3:48 AM,sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat,658552.59,ATM"
"101102496,324916,withdrawal,5676.75,PHP,1/14/2025,7:52 PM,nulla eget eros elementum pellentesque quisque porta volutpat erat quisque,153739.49,online"
"081017711,700816,transfer,5879.04,MMK,3/21/2025,12:43 AM,ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at,369148.4,ATM"
"011002877,662336,deposit,6952.95,CNY,3/9/2025,5:28 AM,suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis,673134.09,branch"
"125104315,315036,payment,8697.5,ZAR,4/13/2024,11:50 PM,curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu,236616.59,online"
"053207944,664458,transfer,8442.31,CNY,6/25/2025,2:24 PM,vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus,915393.29,ATM"
"021272723,161232,withdrawal,3938.04,EUR,2/7/2024,5:05 AM,suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla,281400.81,branch"
"211274586,527655,withdrawal,4799.79,CNY,1/3/2024,2:26 PM,mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis,967043.49,branch"
"226070296,113322,withdrawal,7358.93,ILS,6/18/2025,4:04 PM,ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel,273450.9,ATM"
"107002406,290711,deposit,7217.07,CNY,5/24/2024,4:01 AM,feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet,991503.11,ATM"
"323371076,822215,withdrawal,1990.12,IDR,5/5/2024,9:51 AM,est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia,994384.57,branch"
"125107778,992759,deposit,6624.32,NPR,1/22/2024,10:22 PM,etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non,891013.53,online"
"111912197,921953,deposit,2065.25,UAH,4/30/2025,1:31 PM,pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate,568772.79,online"
"083902798,945728,withdrawal,7986.65,SEK,5/23/2025,12:37 PM,rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce,750847.15,online"
"104113628,675477,deposit,1885.6,CNY,11/9/2025,12:34 AM,lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut,926927.9,branch"
"071909046,438322,transfer,5001.74,BDT,7/27/2025,12:12 PM,nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et,964084.62,online"
"091908399,91451,transfer,7926.31,USD,5/21/2025,12:54 AM,mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis,41908.87,branch"
"064204444,772328,deposit,1874.17,UAH,7/1/2024,3:21 PM,feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet,465609.75,ATM"
"314073008,710254,deposit,5339.14,PEN,5/10/2025,2:34 PM,viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis,96793.14,ATM"
"111024483,351148,transfer,9395.55,CRC,4/25/2025,8:12 PM,nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis,900954.85,branch"
"091910879,571115,transfer,5881.57,PKR,7/16/2024,8:41 AM,sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean,701837.4,branch"
"081905593,789276,transfer,9323.13,PHP,2/17/2024,12:44 PM,non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue,736289.68,ATM"
"122105553,821154,withdrawal,6153.38,ZAR,7/8/2024,11:03 PM,bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo,757191.06,branch"
"103101482,425619,transfer,8578.31,TOP,2/16/2025,9:21 PM,nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit,154707.65,ATM"
"011301536,9431,payment,4139.5,CNY,9/20/2025,9:25 PM,quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede,656340.07,branch"
"111909841,713985,withdrawal,6050.26,EUR,8/21/2025,1:04 PM,amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu,362422.22,branch"
"271971735,983205,deposit,2470.03,SEK,4/17/2024,3:56 PM,pede ac diam cras pellentesque volutpat dui maecenas tristique est,949723.32,online"
"067013700,855714,withdrawal,2574.03,PLN,1/24/2024,4:09 PM,vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci,425611.39,branch"
"113111378,918195,withdrawal,1345.25,THB,5/6/2024,1:22 PM,non pretium quis lectus suspendisse potenti in eleifend quam a,972891.24,branch"
"053902197,917791,withdrawal,6516.26,JPY,9/30/2025,5:53 PM,lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque,648596.38,ATM"
"062103259,521606,withdrawal,6459.92,CNY,5/29/2025,11:54 AM,libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in,333258.93,ATM"
"062202257,272503,deposit,8312.21,IDR,3/18/2025,10:13 PM,sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit,519458.7,ATM"
"084202769,991816,payment,1423.26,CNY,6/18/2025,2:11 PM,sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan,893353.03,branch"
"031176110,542279,transfer,7978.4,VEF,11/24/2024,6:22 PM,rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio,330986.37,online"
"075902065,237069,deposit,1817.22,EUR,10/17/2025,6:51 AM,mi integer ac neque duis bibendum morbi non quam nec dui,577357.31,branch"
"111916326,131298,deposit,356.8,UYU,11/6/2025,12:54 PM,quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque,23237.04,online"
"042203001,286659,withdrawal,8396.47,BRL,10/24/2024,9:52 PM,ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus,84043.0,branch"
"101208031,130103,deposit,9009.23,SEK,12/27/2024,9:38 AM,integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante,374488.64,branch"
"065400894,430468,deposit,5492.31,XOF,12/27/2025,10:47 AM,duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo,136865.24,branch"
"061113017,591403,payment,8145.73,NPR,8/5/2024,5:09 PM,duis faucibus accumsan odio curabitur convallis duis consequat dui nec,401038.82,online"
"121137807,415927,transfer,3296.96,JPY,3/15/2025,7:25 AM,in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,886448.08,branch"
"104905140,94648,withdrawal,8948.72,KHR,2/28/2024,2:32 PM,at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et,222597.44,branch"
"061212727,410129,deposit,2733.43,RUB,2/27/2024,2:48 PM,ultricies eu nibh quisque id justo sit amet sapien dignissim,554427.09,ATM"
"021206993,74161,withdrawal,6613.66,IDR,9/9/2024,6:03 AM,fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim,564575.92,ATM"
"103108443,619095,transfer,5033.8,EUR,10/10/2025,7:50 PM,amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque,112934.06,online"
"083913949,386622,transfer,6732.95,USD,3/9/2025,3:13 AM,cum sociis natoque penatibus et magnis dis parturient montes nascetur,800566.4,online"
"122244566,29023,deposit,5153.27,CNY,6/27/2025,12:49 AM,pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis,632038.09,online"
"073921323,742140,transfer,6335.78,RUB,10/14/2025,9:47 PM,pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est,301693.55,branch"
"022310422,574705,withdrawal,7547.31,RSD,3/5/2025,2:35 PM,lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris,90926.11,ATM"
"075907073,972636,deposit,3115.53,EUR,12/15/2024,7:43 AM,amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus,243237.09,ATM"
"041001013,462627,transfer,2605.25,NIO,12/17/2025,5:08 AM,viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam,670051.5,online"
"113104521,237909,payment,408.34,CNY,1/4/2024,3:09 PM,imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris,551554.76,online"
"072403907,74551,transfer,429.47,EUR,3/16/2024,11:02 AM,enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum,330136.57,ATM"
"123308825,61354,withdrawal,9251.29,EUR,8/28/2024,8:52 AM,ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non,570239.35,ATM"
"084008507,783319,payment,5154.39,CZK,9/6/2024,8:08 PM,blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci,698128.77,branch"
"053112343,275795,payment,9003.18,PLN,3/21/2025,8:39 PM,quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum,866040.84,branch"
"042208006,520563,payment,1000.58,CNY,10/14/2024,10:13 PM,penatibus et magnis dis parturient montes nascetur ridiculus mus etiam,173638.41,branch"
"264272027,724226,deposit,8889.7,IDR,10/3/2024,2:09 AM,vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis,99603.43,online"
"103100218,505486,transfer,718.53,PLN,5/22/2025,1:31 PM,pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst,432022.95,online"
"075906524,109371,payment,7416.89,SEK,1/28/2025,5:48 PM,quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere,8532.64,branch"
"071105507,209102,payment,7400.99,MMK,3/25/2024,3:37 PM,vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis,411996.09,online"
"111311413,217165,withdrawal,895.36,EUR,1/16/2025,10:23 AM,suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique,315723.1,branch"
"221270703,288227,deposit,5979.25,CNY,9/8/2025,5:47 PM,quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus,417016.38,branch"
"065200188,72600,deposit,6989.94,CNY,11/3/2024,8:58 PM,non mi integer ac neque duis bibendum morbi non quam nec,319576.54,ATM"
"053112275,70212,deposit,8598.03,CNY,7/2/2025,1:59 AM,at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac,92589.34,ATM"
"121142779,579001,transfer,1068.61,PAB,7/28/2024,5:19 AM,aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque,856629.27,online"
"104102257,902713,transfer,1856.28,PHP,6/23/2024,9:52 PM,sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum,966333.96,branch"
"122243457,66756,withdrawal,12.83,PHP,9/19/2025,12:38 PM,sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam,81798.8,branch"
"026013673,241319,transfer,8086.92,SEK,10/17/2025,8:51 PM,placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit,659989.21,online"
"111316887,182832,withdrawal,7071.85,RUB,5/7/2025,4:33 AM,quisque porta volutpat erat quisque erat eros viverra eget congue eget semper,47850.4,online"
"065401000,578026,withdrawal,6317.04,EUR,10/28/2024,12:24 PM,quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,904653.71,online"
"111024483,462672,deposit,556.47,EUR,1/12/2025,3:27 PM,in libero ut massa volutpat convallis morbi odio odio elementum eu interdum,389782.99,ATM"
"114902874,199791,payment,1762.54,EUR,8/4/2024,7:24 AM,orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem,284569.32,online"
"051403517,198616,deposit,8353.43,RUB,6/4/2025,3:45 PM,mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet,619652.3,ATM"
"103102229,815821,payment,618.48,BRL,9/17/2024,1:13 PM,molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in,273758.21,ATM"
"111319347,473332,deposit,1332.2,EUR,9/24/2024,7:28 PM,eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed,197026.76,online"
"104112409,48916,payment,7868.03,PLN,8/25/2025,1:38 PM,maecenas tristique est et tempus semper est quam pharetra magna ac consequat,85437.7,branch"
"026004394,791198,payment,3002.04,MAD,12/1/2024,5:53 AM,in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec,246266.14,ATM"
"082900966,633157,deposit,6173.74,USD,11/29/2025,3:11 AM,mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam,708013.22,branch"
"081018794,949748,transfer,824.57,EUR,3/25/2025,7:48 AM,mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue,248188.9,branch"
"061101100,341746,transfer,5578.23,GBP,7/3/2024,6:26 PM,pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus,679559.74,ATM"
"041203895,817235,payment,3721.49,CNY,10/29/2024,9:29 AM,libero quis orci nullam molestie nibh in lectus pellentesque at nulla,572025.97,online"
"063116588,153167,deposit,3410.15,PHP,8/22/2024,4:43 PM,luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in,593631.08,online"
"065305151,762487,payment,4677.3,MAD,6/1/2024,9:20 AM,posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut,113205.73,online"
"061209756,530186,transfer,6216.49,CNY,12/10/2024,8:05 AM,vulputate elementum nullam varius nulla facilisi cras non velit nec nisi,824245.03,branch"
"101103686,996672,payment,5518.43,CNY,9/18/2025,9:10 PM,primis in faucibus orci luctus et ultrices posuere cubilia curae duis,558398.8,branch"
"072411643,525977,withdrawal,2519.0,CNY,9/15/2024,3:14 PM,vulputate ut ultrices vel augue vestibulum ante ipsum primis in,370336.59,online"
"031300562,228148,deposit,1489.62,IDR,4/5/2024,7:29 AM,sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue,848786.66,branch"
"111911033,924560,transfer,777.78,RUB,2/14/2025,8:07 AM,phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim,162474.77,online"
"062200880,903847,deposit,8768.82,BRL,8/29/2024,5:38 PM,nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur,49379.18,online"
"111000012,774225,transfer,8148.74,PLN,11/22/2024,4:36 PM,porttitor lorem id ligula suspendisse ornare consequat lectus in est,665351.88,online"
"104908163,26830,transfer,7967.47,RUB,5/10/2025,11:39 AM,duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis,814607.5,online"
"123308786,692122,deposit,6470.24,CNY,7/22/2024,11:07 AM,est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus,229806.06,branch"
"322270055,347494,payment,8297.27,CNY,7/13/2025,4:43 PM,etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id,834883.58,ATM"
"265270413,875834,payment,3323.64,ARS,2/3/2025,10:17 AM,euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis,121576.49,online"
"125108065,992015,payment,9404.21,XAF,3/16/2025,9:44 PM,dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at,710310.01,branch"
"243373442,258051,payment,1542.61,GHS,10/17/2024,6:56 AM,dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in,809946.88,ATM"
"071913731,267700,payment,3371.36,IDR,5/7/2024,11:38 PM,turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis,930221.63,online"
"242071004,472632,transfer,6047.64,PLN,10/10/2025,7:39 PM,sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum,8323.97,online"
"053101529,592668,transfer,9193.25,YER,1/1/2025,12:53 PM,nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt,265761.6,branch"
"031317021,483130,transfer,5709.89,ZAR,11/10/2024,2:03 AM,aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra,51128.13,branch"
"073922322,619354,deposit,2979.96,RUB,5/27/2024,8:50 PM,morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis,807887.39,online"
"061019506,127160,payment,9285.43,CNY,7/16/2024,6:17 AM,aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend,444800.91,ATM"
"084202112,59177,deposit,8874.32,IDR,9/6/2025,1:34 AM,nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede,157521.2,ATM"
"063101111,880727,transfer,1705.93,IDR,6/24/2024,9:59 AM,porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio,936533.39,online"
"113123560,884154,transfer,8567.29,CNY,6/6/2024,8:28 AM,libero quis orci nullam molestie nibh in lectus pellentesque at,453054.21,online"
"092902271,615144,payment,4996.63,GTQ,10/9/2025,3:32 AM,consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis,752356.96,online"
"052102590,941543,deposit,7695.17,EUR,5/31/2025,2:20 AM,elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur,78833.5,online"
"267090536,895432,payment,3663.81,PLN,6/11/2025,7:49 AM,dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa,306595.88,branch"
"125108890,496608,transfer,4910.58,SEK,8/22/2025,12:19 AM,imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit,756789.31,online"
"063200407,204709,payment,5268.24,CNY,11/12/2025,4:24 AM,primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor,447103.89,ATM"
"322275487,525066,deposit,7231.67,EUR,2/12/2024,10:58 AM,ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus,483034.56,branch"
"071909240,989876,transfer,9170.97,RSD,4/28/2024,7:35 AM,sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum,238214.72,online"
"091400046,557724,payment,2925.32,UAH,4/2/2024,11:57 PM,praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada,862917.76,branch"
"271070801,192253,deposit,8712.97,SLL,10/20/2025,6:21 PM,nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros,8651.86,online"
"061001323,553143,transfer,9790.87,CNY,8/17/2025,2:37 AM,varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi,732433.98,ATM"
"101001911,867012,payment,9392.58,BRL,11/25/2025,3:41 AM,ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi,813949.9,online"
"072403554,259065,deposit,2305.27,IDR,6/23/2025,10:58 AM,curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero,556234.14,ATM"
"053112660,732577,transfer,9443.03,XPF,5/3/2024,1:22 AM,odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus,95405.26,ATM"
"104900679,950442,payment,2515.61,RUB,8/15/2025,7:19 AM,nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at,341459.3,ATM"
"044112187,760766,payment,5414.39,USD,4/30/2024,11:22 PM,eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum,814882.07,ATM"
"061000146,721665,transfer,5875.51,IDR,2/23/2025,12:53 AM,volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo,908548.31,ATM"
"311074288,823441,deposit,2412.41,IDR,9/13/2024,12:39 PM,vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla,801619.66,ATM"
"082904726,197700,payment,7641.52,IRR,12/1/2025,7:58 AM,vel est donec odio justo sollicitudin ut suscipit a feugiat,175916.91,online"
"113121384,901452,deposit,7150.48,DKK,10/1/2025,8:20 PM,eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam,12836.73,online"
"052102590,6663,deposit,5560.98,IDR,8/1/2024,8:57 AM,sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed,743244.58,ATM"
"122000616,925032,transfer,7682.1,ARS,5/29/2024,10:39 PM,ligula suspendisse ornare consequat lectus in est risus auctor sed tristique,404975.11,ATM"
"211970055,902375,deposit,1286.25,NGN,2/13/2024,3:41 AM,at vulputate vitae nisl aenean lectus pellentesque eget nunc donec,301727.49,ATM"
"121181866,514256,transfer,866.3,PHP,3/23/2024,3:59 PM,dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris,521647.04,branch"
"021172661,277297,transfer,392.55,IDR,3/31/2024,3:32 AM,condimentum curabitur in libero ut massa volutpat convallis morbi odio,593984.94,ATM"
"107000262,94186,withdrawal,6570.86,USD,1/13/2025,5:03 PM,curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero,520253.31,online"
"292970854,933843,deposit,8851.33,UAH,4/10/2025,1:45 PM,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,138493.93,online"
"071002095,339225,deposit,8016.86,IDR,8/26/2024,2:32 PM,turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut,931532.96,online"
"071920656,603339,withdrawal,8601.11,MNT,12/20/2024,2:22 AM,dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam,922062.46,online"
"121201694,272268,payment,6067.79,IDR,8/13/2024,7:14 AM,molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et,934355.89,branch"
"112202123,272062,deposit,6028.15,KZT,8/7/2025,11:56 AM,suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit,896414.88,ATM"
"102001017,528903,payment,3112.79,RUB,2/26/2025,11:15 AM,tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat,227648.79,ATM"
"101114581,346933,payment,5842.41,VEF,3/5/2025,4:06 PM,volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam,233212.92,ATM"
"053207931,130926,deposit,9483.22,MGA,12/19/2025,12:55 PM,semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id,226548.45,branch"
"091208154,766365,payment,2416.4,THB,12/22/2024,5:49 PM,turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue,389527.29,ATM"
"113122804,909636,payment,8462.73,CNY,1/31/2025,4:14 PM,et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin,241965.06,online"
"122000661,37998,withdrawal,9616.57,PHP,7/8/2024,12:25 AM,risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien,921310.32,ATM"
"084201278,896882,transfer,1169.39,BRL,6/12/2025,8:50 PM,est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium,95305.56,branch"
"111901302,529656,payment,4940.47,BRL,7/15/2024,2:44 PM,elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget,718499.09,branch"
"071901604,559691,transfer,3460.46,PLN,11/18/2025,2:51 AM,orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum,210281.07,branch"
"104908163,660901,transfer,3405.69,NGN,6/10/2024,3:11 AM,morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis,193446.87,branch"
"074907414,143668,deposit,6592.35,CNY,10/20/2025,6:34 AM,tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus,177681.37,branch"
"103102290,978110,transfer,2262.78,XOF,11/17/2024,4:57 AM,lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue,723812.95,branch"
"073908980,682135,payment,7150.41,AFN,4/6/2025,2:40 PM,vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum,728558.79,online"
"121108250,304574,withdrawal,8826.33,IDR,1/16/2024,6:25 AM,mauris morbi non lectus aliquam sit amet diam in magna bibendum,950593.65,ATM"
"051000101,437060,payment,357.8,SEK,6/11/2025,8:09 PM,ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris,528054.53,online"
"071924458,776478,deposit,2013.0,BGN,4/21/2024,7:29 AM,ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in,261576.82,branch"
"113101809,154874,transfer,9047.15,PLN,9/26/2024,11:50 PM,ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc,590443.37,ATM"
"051403517,916737,deposit,8793.07,NZD,7/31/2024,6:33 AM,purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam,701096.71,branch"
"044112488,600151,transfer,5363.4,BRL,4/27/2025,10:50 AM,mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non,130325.88,ATM"
"071924584,85777,transfer,916.95,PHP,2/17/2025,6:14 AM,aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean,353998.48,online"
"113106833,989238,transfer,2808.99,UAH,6/24/2024,1:54 AM,eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis,279741.92,online"
"113101773,787356,deposit,5472.13,IDR,3/21/2025,3:17 PM,massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur,477853.66,ATM"
"113109377,350140,payment,4103.1,EUR,7/28/2025,9:28 PM,rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin,732202.84,ATM"
"091408446,501885,withdrawal,4355.91,EUR,12/1/2024,11:17 AM,posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros,455457.54,online"
"052001963,607026,withdrawal,563.98,CNY,7/14/2024,3:00 AM,felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis,509311.34,branch"
